,gigabytes_per_sec,iops,numjobs,hipri,fixedbufs,registerfiles,sqthread_poll,thread,iodepth,blocksize,repeat
4293,5.924092822,361577.931034,4,False,True,True,True,True,32,16,3
4294,2.93372083,179060.10929,2,False,False,True,True,False,8,16,3
4295,5.924092822,361577.931034,4,False,False,True,False,True,32,16,3
4296,2.562629651,312821.002387,1,False,True,True,False,True,128,8,3
4297,3.508960209,53542.48366,1,False,True,True,False,True,8,64,3
4298,1.726273028,105363.344051,1,False,True,True,True,False,8,16,3
4299,6.083523082,92827.195467,4,False,True,False,True,True,8,64,3
4300,4.446135917,542741.200828,2,True,True,False,True,True,32,8,3
4301,1.762399382,430273.286828,4,False,False,True,False,True,8,4,3
4302,2.362468259,576774.477448,2,False,True,False,False,False,128,4,3
4303,2.474059502,302009.21659,1,True,False,False,False,True,128,8,3
4304,6.995060742,106736.156352,2,False,False,False,True,False,128,64,3
4305,6.995060742,106736.156352,2,False,True,False,False,False,128,64,3
4306,4.202512031,513001.956947,2,False,True,True,False,True,32,8,3
4307,5.915932914,361079.889807,4,False,False,True,False,False,32,16,3
4308,1.17864086,143877.058178,1,False,False,True,False,True,8,8,3
4309,4.925421211,300623.853211,1,False,True,True,False,True,128,16,3
4310,6.049249712,369216.901408,2,False,True,True,False,True,128,16,3
4311,2.130440126,260063.492063,1,False,False,True,False,True,128,8,3
4312,7.064090947,107789.473684,4,False,False,True,False,False,128,64,3
4313,6.995060742,106736.156352,2,True,False,True,False,True,128,64,3
4314,6.100805818,93090.909091,4,True,True,True,False,True,8,64,3
4315,4.141723525,1011162.970106,4,False,False,True,True,True,128,4,3
4316,2.462710605,601247.706422,2,False,False,False,False,True,32,4,3
4317,6.170930022,376643.678161,2,False,True,False,False,False,128,16,3
4318,1.116736166,272640.665627,2,True,True,False,False,False,8,4,3
4319,2.957966457,361079.889807,1,False,False,True,True,False,32,8,3
4320,4.396077068,268315.250768,4,False,False,True,True,False,8,16,3
4321,6.972349506,106389.61039,4,False,False,True,False,True,32,64,3
4322,4.260880253,260063.492063,1,True,True,True,True,True,32,16,3
4323,2.076870065,507048.355899,1,False,True,True,True,False,128,4,3
4324,4.400581245,268590.163934,4,True,False,False,False,True,8,16,3
4325,2.097152,256000.0,2,True,True,True,True,False,8,8,3
4326,7.052491454,107612.479475,4,True,False,True,False,False,128,64,3
4327,7.029406376,107260.229133,4,True,False,False,True,False,32,64,3
4328,1.815286262,443185.12257,4,False,False,False,True,False,8,4,3
4329,1.766022736,431157.894737,1,False,True,True,True,False,32,4,3
4330,3.209990505,783689.088191,4,True,True,True,True,True,32,4,3
4331,3.200422724,781353.204173,4,True,False,False,True,False,32,4,3
4332,4.34713289,265327.935223,4,False,False,True,False,False,8,16,3
4333,2.691082265,328501.253133,1,True,True,True,False,True,128,8,3
4334,4.277855872,261099.601594,1,False,True,False,True,False,32,16,3
4335,2.294320136,560136.752137,2,False,False,False,False,True,128,4,3
4336,4.355950604,265866.125761,4,False,True,False,False,False,8,16,3
4337,3.497530371,53368.078176,1,False,False,True,False,False,8,64,3
4338,4.391582102,268040.899796,4,True,True,True,True,True,8,16,3
4339,1.112685827,271651.813472,2,True,False,True,False,False,8,4,3
4340,3.582124517,437271.059216,4,True,True,True,False,False,128,8,3
4341,6.52730592,99598.784195,2,False,True,False,True,True,32,64,3
4342,4.044225325,493679.849341,2,False,False,True,False,False,32,8,3
4343,0.630870636,154021.151586,1,True,False,True,False,False,8,4,3
4344,7.122665499,434733.001658,4,True,False,True,True,True,128,16,3
4345,4.369244451,266677.517803,4,False,True,True,False,True,8,16,3
4346,4.141723525,1011162.970106,4,False,True,True,True,True,128,4,3
4347,3.508960209,53542.48366,1,True,False,True,False,True,8,64,3
4348,0.61780312,150830.840046,1,True,True,True,False,False,8,4,3
4349,3.224449921,393609.60961,4,True,False,True,False,True,8,8,3
4350,6.52730592,99598.784195,2,True,False,True,True,True,32,64,3
4351,4.31221616,263196.787149,1,False,True,False,False,True,128,16,3
4352,2.105376125,257003.921569,2,False,True,False,True,False,8,8,3
4353,6.083523082,92827.195467,4,False,False,True,False,True,8,64,3
4354,4.436949685,541619.834711,2,True,True,True,True,False,32,8,3
4355,1.203746439,146941.704036,1,False,True,True,True,True,8,8,3
4356,5.36870912,327680.0,2,True,False,True,True,True,32,16,3
4357,1.132041986,276377.43806,2,True,False,False,True,False,8,4,3
4358,4.036623398,246375.93985,1,False,False,True,False,True,32,16,3
4359,2.107442245,257256.133464,2,True,True,False,False,False,8,8,3
4360,7.064090947,107789.473684,4,False,True,False,False,True,128,64,3
4361,6.52730592,99598.784195,2,False,True,False,True,False,32,64,3
4362,5.666183767,691672.823219,4,False,False,True,True,False,32,8,3
4363,6.7108864,102400.0,1,False,True,False,False,False,128,64,3
4364,6.972349506,106389.61039,4,False,False,True,True,False,32,64,3
4365,3.984199717,486352.504638,2,False,False,False,False,True,32,8,3
4366,2.556528152,312076.190476,1,True,True,True,False,False,128,8,3
4367,1.150848685,140484.458735,1,False,False,False,False,True,8,8,3
4368,1.266204981,309132.075472,1,False,True,True,False,False,32,4,3
4369,2.937734128,179305.06156,2,True,True,True,False,True,8,16,3
4370,6.049249712,369216.901408,2,False,False,False,True,True,128,16,3
4371,1.058395095,258397.24002,2,False,False,True,False,False,8,4,3
4372,3.567248584,435455.149502,2,False,True,True,True,True,128,8,3
4373,1.086783222,265327.935223,2,True,False,True,True,True,8,4,3
4374,1.809169037,441691.659646,4,False,False,False,True,True,8,4,3
4375,2.574920441,628642.685851,2,True,False,False,False,False,128,4,3
4376,7.052491454,107612.479475,4,True,True,False,True,False,128,64,3
4377,6.972349506,106389.61039,1,True,True,False,True,False,128,64,3
4378,6.995060742,106736.156352,2,False,True,False,True,True,128,64,3
4379,2.941758421,179550.684932,2,True,True,False,False,True,8,16,3
4380,6.7108864,102400.0,1,False,False,True,True,True,128,64,3
4381,1.081855742,264124.937028,2,False,True,True,True,False,8,4,3
4382,6.52730592,99598.784195,2,False,False,True,False,True,32,64,3
4383,3.848537003,469792.114695,2,False,False,True,False,True,128,8,3
4384,1.729052856,105533.011272,1,True,False,False,True,True,8,16,3
4385,3.532045473,53894.736842,1,True,True,False,True,False,8,64,3
4386,1.173488332,143248.087432,1,False,True,True,False,False,8,8,3
4387,1.723502125,105194.221509,1,False,False,True,True,True,8,16,3
4388,5.355320817,326862.842893,2,False,False,False,False,False,32,16,3
4389,4.464622968,544997.920998,2,True,True,False,True,False,32,8,3
4390,6.995060742,106736.156352,2,True,False,True,True,False,128,64,3
4391,2.966137635,362077.348066,1,False,False,False,True,False,32,8,3
4392,7.122665499,434733.001658,4,True,True,False,True,True,128,16,3
4393,4.396077068,268315.250768,4,True,False,False,True,False,8,16,3
4394,2.941758421,179550.684932,2,True,True,True,True,False,8,16,3
4395,3.205199474,782519.402985,4,False,False,False,True,True,32,4,3
4396,2.929718482,178815.825375,2,False,False,False,True,False,8,16,3
4397,0.63050019,153930.710511,1,False,False,True,True,False,8,4,3
4398,1.152083502,140635.193133,1,False,True,True,False,True,8,8,3
4399,4.227330015,258015.748031,1,True,False,False,False,True,32,16,3
4400,5.36870912,327680.0,2,True,False,False,False,False,32,16,3
4401,2.191309844,534987.755102,1,False,True,False,True,True,128,4,3
4402,6.547206243,99902.439024,2,True,True,True,True,False,32,64,3
4403,0.637992765,155759.952466,1,True,False,False,False,False,8,4,3
4404,7.040929993,107436.065574,4,True,True,True,False,False,32,64,3
4405,3.603160483,54979.865772,1,True,True,False,True,True,8,64,3
4406,2.499980963,610346.915017,2,True,True,True,False,True,32,4,3
4407,2.05304364,250615.678776,2,False,False,False,False,False,8,8,3
4408,3.567248584,435455.149502,2,True,False,False,True,False,128,8,3
4409,6.995060742,106736.156352,2,False,False,True,True,False,128,64,3
4410,4.145721328,1012138.996139,4,False,True,False,False,False,128,4,3
4411,2.578011582,629397.358944,2,True,False,False,True,False,32,4,3
4412,1.371317782,334794.380587,1,False,False,False,False,False,32,4,3
4413,5.899680351,90021.978022,1,True,False,False,False,False,32,64,3
4414,5.052902701,77101.176471,2,True,True,True,False,True,8,64,3
4415,3.094356841,377729.106628,1,False,True,True,True,True,32,8,3
4416,7.122665499,434733.001658,4,True,False,False,False,True,128,16,3
4417,7.122665499,434733.001658,4,True,False,False,True,True,128,16,3
4418,1.696274603,103532.385466,1,False,False,True,False,False,8,16,3
4419,5.924092822,361577.931034,4,False,False,False,True,False,32,16,3
4420,4.382619689,267493.877551,4,True,True,True,True,False,8,16,3
4421,5.629052812,687140.235911,4,False,False,False,True,False,32,8,3
4422,2.412902975,589087.640449,2,False,True,False,False,True,32,4,3
4423,4.530556219,276523.206751,1,False,False,True,False,True,128,16,3
4424,2.099202001,256250.244379,2,True,True,False,True,False,8,8,3
4425,5.867441661,89530.054645,1,False,True,False,True,True,32,64,3
4426,3.567248584,435455.149502,2,True,False,False,False,False,128,8,3
4427,7.122665499,434733.001658,4,False,False,False,True,False,128,16,3
4428,6.032257438,368179.775281,2,True,False,False,False,True,128,16,3
4429,6.049249712,369216.901408,2,True,False,True,True,True,128,16,3
4430,7.122665499,434733.001658,4,True,True,False,True,False,128,16,3
4431,4.24403883,259035.573123,1,False,False,False,True,True,32,16,3
4432,5.71139268,348595.744681,1,False,False,True,True,True,128,16,3
4433,6.995060742,106736.156352,2,False,True,True,True,True,128,64,3
4434,5.36870912,327680.0,2,True,True,False,True,False,32,16,3
4435,3.181457256,776722.962963,4,False,False,True,False,True,32,4,3
4436,4.133751006,1009216.554379,4,False,True,True,False,True,128,4,3
4437,2.099202001,256250.244379,2,True,False,False,False,True,8,8,3
4438,6.995060742,106736.156352,2,False,False,True,False,False,128,64,3
4439,2.61251052,637819.951338,2,False,True,True,True,False,32,4,3
4440,6.032257438,368179.775281,2,True,False,True,True,False,128,16,3
4441,7.064090947,107789.473684,4,False,False,True,False,True,128,64,3
4442,2.631720156,321254.901961,1,False,True,True,False,False,32,8,3
4443,3.193284234,779610.408922,4,True,False,True,False,False,32,4,3
4444,3.474892634,848362.459547,2,True,True,True,True,False,128,4,3
4445,1.799316001,439286.133222,4,True,False,False,False,False,8,4,3
4446,6.961049102,106217.179903,4,True,False,True,True,True,32,64,3
4447,6.049249712,369216.901408,2,True,True,False,True,True,128,16,3
4448,4.387096318,267767.109295,4,False,True,True,True,False,8,16,3
4449,4.814985757,293883.408072,1,False,True,False,False,False,128,16,3
4450,2.615692628,638596.83313,2,False,True,False,True,False,32,4,3
4451,5.029235709,76740.046838,2,True,False,False,True,True,8,64,3
4452,5.651272757,689852.631579,4,True,True,True,True,True,32,8,3
4453,2.476913088,604715.109573,2,False,False,False,False,False,32,4,3
4454,1.176058952,143561.883899,1,False,False,True,False,False,8,8,3
4455,3.474892634,848362.459547,2,True,True,True,True,True,128,4,3
4456,1.220161163,148945.454545,1,True,False,True,False,True,8,8,3
4457,6.547206243,99902.439024,2,False,False,False,False,False,32,64,3
4458,1.217394358,148607.709751,1,True,False,True,False,False,8,8,3
4459,2.105376125,257003.921569,2,True,True,True,False,True,8,8,3
4460,5.899680351,90021.978022,1,True,False,True,False,False,32,64,3
4461,0.631984593,154293.113596,1,True,True,False,False,True,8,4,3
4462,2.93372083,179060.10929,2,True,False,True,True,True,8,16,3
4463,7.122665499,434733.001658,4,True,True,False,False,True,128,16,3
4464,1.362616527,332670.050761,1,False,False,False,False,True,32,4,3
4465,2.941758421,179550.684932,2,True,True,False,False,False,8,16,3
4466,1.039440294,253769.603098,2,False,True,True,False,False,8,4,3
4467,5.064819924,77283.018868,2,False,False,False,True,False,8,64,3
4468,5.36870912,327680.0,2,True,False,True,False,True,32,16,3
4469,7.122665499,434733.001658,4,False,True,False,True,False,128,16,3
4470,1.819901396,444311.864407,4,False,True,False,True,True,8,4,3
4471,6.7108864,102400.0,1,True,True,False,False,True,128,64,3
4472,2.657776792,324435.643564,1,True,True,True,False,True,32,8,3
4473,6.066337988,92564.971751,4,False,False,True,True,False,8,64,3
4474,7.052491454,107612.479475,4,True,False,False,False,True,128,64,3
4475,4.396077068,268315.250768,4,True,False,True,False,False,8,16,3
4476,5.53475167,337814.43299,1,True,False,True,True,False,128,16,3
4477,5.71139268,348595.744681,1,False,False,True,True,False,128,16,3
4478,5.041041427,76920.187793,2,False,False,True,True,True,8,64,3
4479,1.988410785,485451.851852,1,False,False,False,True,False,128,4,3
4480,6.972349506,106389.61039,4,False,True,False,True,True,32,64,3
4481,3.2075932,783103.808813,4,False,True,True,True,False,32,4,3
4482,5.924092822,361577.931034,4,True,False,True,False,False,32,16,3
4483,5.65871844,690761.528327,4,True,False,True,False,False,32,8,3
4484,3.085465011,376643.678161,1,False,True,False,True,True,32,8,3
4485,6.092152192,92958.865248,4,True,False,False,False,True,8,64,3
4486,6.7108864,102400.0,1,False,True,True,True,True,128,64,3
4487,1.717986918,104857.6,1,True,False,False,False,False,8,16,3
4488,2.917776695,178086.956522,2,True,False,False,True,False,8,16,3
4489,1.712506896,104523.125997,1,True,False,True,True,True,8,16,3
4490,4.355950604,265866.125761,4,False,True,False,False,True,8,16,3
4491,1.047552999,255750.243902,2,False,False,False,False,False,8,4,3
4492,1.199711535,146449.162011,1,False,True,False,True,True,8,8,3
4493,4.464622968,544997.920998,2,False,True,False,True,False,32,8,3
4494,2.550455638,311334.916865,1,False,True,False,False,True,32,8,3
4495,5.899680351,90021.978022,1,False,False,False,True,True,32,64,3
4496,4.141723525,1011162.970106,4,True,True,False,True,False,128,4,3
4497,3.226872498,393905.334335,4,True,True,False,False,False,8,8,3
4498,2.874810773,175464.524766,2,False,False,False,False,False,8,16,3
4499,6.100805818,93090.909091,4,True,True,False,False,False,8,64,3
4500,1.512312428,369216.901408,1,True,True,False,False,False,32,4,3
4501,6.995060742,106736.156352,2,False,False,True,True,True,128,64,3
4502,3.141892681,383531.821507,4,False,True,False,False,True,8,8,3
4503,5.36870912,327680.0,2,True,True,False,True,True,32,16,3
4504,5.741934887,350459.893048,1,False,True,False,True,False,128,16,3
4505,5.064819924,77283.018868,2,True,True,False,False,True,8,64,3
4506,1.202398459,146777.155655,1,False,False,False,True,True,8,8,3
4507,0.587064966,143326.407873,1,False,False,True,False,False,8,4,3
4508,3.222030979,393314.328582,4,False,False,True,True,False,8,8,3
4509,5.867441661,89530.054645,1,False,False,True,True,False,32,64,3
4510,6.092152192,92958.865248,4,True,True,True,True,False,8,64,3
4511,1.058395095,258397.24002,2,False,False,False,False,True,8,4,3
4512,5.899680351,90021.978022,1,True,True,False,True,True,32,64,3
4513,5.673668819,692586.52576,4,False,True,False,True,True,32,8,3
4514,3.585114604,437636.0601,2,True,True,True,False,False,128,8,3
4515,6.083523082,92827.195467,4,True,True,False,True,True,8,64,3
4516,5.741934887,350459.893048,1,False,True,False,True,True,128,16,3
4517,3.3554432,819200.0,2,True,False,False,True,False,128,4,3
4518,6.547206243,99902.439024,2,True,False,True,False,True,32,64,3
4519,6.7108864,102400.0,1,False,True,False,True,False,128,64,3
4520,5.064819924,77283.018868,2,True,True,True,False,False,8,64,3
4521,5.867441661,89530.054645,1,True,False,False,True,True,32,64,3
4522,5.436667463,331827.848101,2,True,True,False,False,True,32,16,3
4523,2.902004929,177124.324324,2,False,True,True,False,False,8,16,3
4524,5.65871844,690761.528327,4,True,False,False,False,True,32,8,3
4525,0.592245904,144591.285163,1,False,True,True,False,False,8,4,3
4526,4.400581245,268590.163934,4,True,True,False,True,True,8,16,3
4527,4.549753491,277694.915254,1,True,False,False,False,False,128,16,3
4528,3.603160483,439838.926174,4,True,False,True,False,False,128,8,3
4529,1.210531932,147770.011274,1,True,True,True,True,True,8,8,3
4530,1.770390476,432224.237428,4,False,True,False,False,True,8,4,3
4531,7.122665499,108683.250415,4,False,True,True,True,False,128,64,3
4532,4.17798375,510007.782101,2,False,True,False,False,False,128,8,3
4533,3.561332749,434733.001658,2,True,False,True,False,True,128,8,3
4534,3.183815638,388649.369904,4,True,True,False,False,True,8,8,3
4535,2.562629651,312821.002387,1,True,True,True,False,False,32,8,3
4536,3.573184106,436179.700499,2,True,False,True,False,False,128,8,3
4537,6.7108864,102400.0,1,True,False,True,True,False,128,64,3
4538,6.52730592,99598.784195,2,False,True,False,False,False,32,64,3
4539,5.65871844,690761.528327,4,False,True,False,False,False,32,8,3
